"2018PredictionsIn5Words I will be single again","-1"
"2018PredictionsIn5Words the NHS no longer exists Please everyone fight to protect the NHS and make sure this isn t","-1"
"20MINS","-1"
"21 Careful Lee Or Eli will go get big brah and daddy","-1"
"21 I need some advice anybody willing to help me out please dm me","-1"
"21 one direction and ariana grande concert 41 j bc he gets to see you irl 34 losing the people i love","-1"
"21 really want some hot cheetos rn","-1"
"215 Please come out and support my brother joe and his family","-1"
"2191 this alone made me cry omfg ethan thank you so much babe i honestly don t know how i d be doing withou","-1"
"22 3 Happy Birthday","-1"
"22 Too bad I m ugly","-1"
"23 08 on Sky and EVERY channel has adverts on So what am I gonna do Smoke a fag you murdering bastards","-1"
"23 I don t have that","-1"
"23 I want more eyeshadow palettes","-1"
"23 The snow is leaving and I m sad","-1"
"23 days left til 2018 and still hoping for my plot twist this year","-1"
"233 Tell me I never thought of that","-1"
"234 Who else misses Laura Because I miss Laura","-1"
"237m I wish I was like jasmine rn in Mexico","-1"
"24 They about to leave Still ain t ready","-1"
"25 pounds to lose","-1"
"25run My babies are enjoying a snow day Im so jealous I m not there with them bc of work","-1"
"26 Relationship status Maybe one day","-1"
"27 12 2016 is going to end but remember our love for you never ends we love you till our last breath L","-1"
"28 6m worth of FPL talent in this match 6 points returned FPL","-1"
"28k tweets 300 foll 400 owers","-1"
"29 Seconds of heaven","-1"
"29 horses didn t survive the fire my heart hurts","-1"
"2AM and I m still up","-1"
"2Alpha The EU is lost So very sad hope","-1"
"2Real has officially ended","-1"
"2Taj i miss fat head","-1"
"2daEnd It s tragic and sad yess fr fr","-1"
"2gunz Nobody from IMO State has the right to be Sad Because no other state has a commissioner for happiness","-1"
"2k Kyrie shot shoulda fell smh","-1"
"2mrw no1 replied in time so i m in bed","-1"
"2nd paragraph ALDUBThenNowForever","-1"
"2nd week only and I m questioning myself if I really like the job","-1"
"2nd week since I ve been sick amp looks like anemia won t miss the chance to strike","-1"
"3 12 Who wanna get married have a kid or make me a milk amp fruit bath w rose petals I DESERVE","-1"
"3 19 More wallah","-1"
"3 5 2 4 days in captivity Thanks to Dutch RuleOfFLAW Fre","-1"
"3 I love you","-1"
"3 My little strawberry 1D","-1"
"3 am mood","-1"
"3 hours on the road due to heavy traffic I m already indisposed","-1"
"3 miss you more having the house quiet is so boring","-1"
"3 months without gramps and still missing him more than ever","-1"
"3 more hours I hate being at work","-1"
"3 years of working weekends an I m so over it","-1"
"31 2 My Rawan Ravvvaan","-1"
"32 I wish my hair looked cute in beanies I ts gonna be so cold tonight im gonna freeze","-1"
"32 degrees outside","-1"
"33 blessed were those who saw you heard you talked to you lived with you laughed with you cried with you","-1"
"35 We miss you bby","-1"
"37 years without lennon rip you ll always be my faveeee","-1"
"3747 Thoughts and prayers for him showing up safely Sarah Was very sad to hear about Tsunami","-1"
"38 7 LAGNATTT GO AWAYY","-1"
"3K20 for my wisdom teeth taken out","-1"
"3am sign in will be the death of me","-1"
"3hrs amp counting","-1"
"3hrs of sleep is very bad","-1"
"3rd year I ALMOST go to santacon","-1"
"4 30 for me got to work today x","-1"
"4 30 u came too fast","-1"
"4 Horrifying and heartbreaking Prayers and thoughts for Somalia","-1"
"4 and still searching for places","-1"
"4 day left","-1"
"4 hours left","-1"
"4 out of 8","-1"
"4 times now","-1"
"404 Not Found","-1"
"407 I love u forever baby","-1"
"407 Proud of u forever darling","-1"
"44 more days","-1"
"48 of us who didnt want this has to pay this","-1"
"4days and it still isn t the same","-1"
"4fxqa i appreciate you","-1"
"4th gear wide open on a two stroke is the best sound Regret selling it I need to get another bike soon","-1"
"5 1 on good days","-1"
"5 Weekend with my queen will do me good after this week of finals","-1"
"5 days tg","-1"
"5 hrs since gig and i already miss it","-1"
"5 months old 12 month pajamas","-1"
"5 more hours ha ha","-1"
"5 myles We just turned dub too","-1"
"5 outside I m no cut out for this cold weather","-1"
"5 years","-1"
"50mph limit on the M42 for risk of animals in the road Traffic slows for animals but not roadworkers Traffic weekend Travel","-1"
"538 Looks great Plus you have beautiful eyelashes and eyes mashallah I ll try it I neeeed a new mascara asap","-1"
"59 I can t hear their discussion audio is not clear what are they discussing","-1"
"5RH sara bbbaabbbbbyyyyy love u so much","-1"
"5am and my body is like wake up time for work even on my day off","-1"
"5las 5las ana hmshy be7tarmy 3shan shkly btrd Aslan elehtmam mbytlbsh","-1"
"6 10 i guess","-1"
"6 But if they don t even text bakk then what","-1"
"6 Now no other doc in India is gonna even touch her case so we ll have to take her abroad SGPGI is supposed to be the best","-1"
"6 its heartbreaking sorry that its long","-1"
"6 meses","-1"
"6 more days til his birthday","-1"
"6 years over here lets go home to iligan na","-1"
"64 Aw thank you and sorry for being a lazy nut But maybe epic will see it","-1"
"65 Giants may be the best team to never play for a title They broke our teenage hearts","-1"
"65 alone","-1"
"67 Am sorry","-1"
"67 I think Kyungsoo looks REALLY good with this shirt It has become one of my favorite since last year","-1"
"69 Sorry bff","-1"
"6am delayed flight vibes Tweet at me folks","-1"
"6am for vlive thats mean 4am at my place and those the best time of fucking sleep you know exo","-1"
"7 40 in the morning and this video has ruined my full day so sad","-1"
"7 6 7 6 Lost","-1"
"7 I have yet to see the zoo lights","-1"
"7 Jameon","-1"
"7 Nobody said it was easy","-1"
"7 Why isn t The Polar Express on Netflix","-1"
"7 beautiful","-1"
"7 see you in 9 days though","-1"
"72 yamilee You look so pretty Clara","-1"
"78 We didn t get to take any","-1"
"79 thank you","-1"
"7beeebe mryom love so much","-1"
"8 Wildfire in LA is Teribble LAFires sorrow","-1"
"8 days into December and i STILL havent been to the Christmas markets","-1"
"8 years","-1"
"80 It is 21 degrees here and dry as a bone No snow at all Hope everyone gets home safely","-1"
"80k for a fucking shoe","-1"
"818 I already did","-1"
"84 New episode of returns tonight Albeit only for 2 weeks then another loooooong break But still I m glad I v","-1"
"84 No or tonight My heart hurts After 3 weeks I really needed my RegalBeliever fix It was","-1"
"85 Easier said than done","-1"
"86 Thank you baby","-1"
"86th minute","-1"
"88 442 for me","-1"
"88 Sorry man that s not right","-1"
"88 Ugh I know Totally ruins your night out eh","-1"
"884 Durban Jesus falls again MWYD DURBAN2017 Durban","-1"
"9 5 Monday to Friday is horrible a miss school","-1"
"9 December","-1"
"9 December 2017 00 26 39 Still not a lobotomized sex doll","-1"
"9 I sorry","-1"
"9 hour flight ahead yay","-1"
"9 hours of sleep hmm still not enough","-1"
"9 missing since 12th November","-1"
"9 snaps 5 messages and 1 tweet shared and my sleepyhead is still sleeping","-1"
"91 My lovely cloud","-1"
"94 What do people actually gain from making others feel so worthless","-1"
"94 xox Sometimes it s positive I learnt lots from an adults placement I now use in children s every day","-1"
"95 More","-1"
"9596 rest well masternim","-1"
"96 Mood","-1"
"97 Aww that s a shame","-1"
"97 Ily and I miss you so much","-1"
"97 Rosie used the missubaes hashtag again I m so soft and kilig","-1"
"98 real","-1"
"99 And I am more fortunate in your presence","-1"
"999s Sad to hear happens far too often Rest in Peace my thoughts go out to all affected","-1"
"99a Happy birthday my beautiful girl 117","-1"
"99a Thank you sweetie","-1"
"99enSong 17 To be continued ending song for Saka Agari","-1"
"A Fox was hit by a car in my neighborhood Does anyone know someone who can help Volunteers Wildlife Animal se","-1"
"A Lmao one Agbero fit de front de display now","-1"
"A UTI waiting to happen","-1"
"A bird flew into my job and I accidentally burnt its feet","-1"
"A bish has a baaadddd headache","-1"
"A bitch never changed LMAO","-1"
"A bittersweet comeback achieving new heights but failing to get music show wins So bittersweet","-1"
"A box of hot fried chicken please","-1"
"A cuddle from ur bf can literally make everything a million times better lysm xx","-1"
"A day in the life 08december1980","-1"
"A day that feels like a year","-1"
"A day to remember MY ALL Birthday 9 DES 2017","-1"
"A diamond S MiddleSchoolDays for me","-1"
"A donation would really help link below","-1"
"A fanboy scammed me 40","-1"
"A few months from now bye shs na","-1"
"A food I couldn t ever bring myself to eat is banana WP","-1"
"A girl can dream","-1"
"A good politician but a shit guy Sad but unsurprising at this point","-1"
"A gossip magazine writes today that the hospital found a heart for Salvador Sobral but he is so so weak they couldn t do the surgery","-1"
"A honestly feel like if a walk 1 more step am jst gonna break in half Officially FUCKED man hospitality is a fucking hard trade","-1"
"A honey butter chicken biscuit sounds so bomb","-1"
"A horrible two weeks going on I understand","-1"
"A laptop will make my whole year So many things on hold Lord please bless me","-1"
"A little too late for me considering the time I need to be up on Monday But there will be other Sundays","-1"
"A lot of the UK has snow right now but not where I live","-1"
"A lot of these niggas cannottttt eat pussy bro be like ok just stop Where my purse at","-1"
"A mechanic is coming to see my car on Sunday I wonder how much it will cost to fix my baby so upset","-1"
"A nice brunch rn would be fire i wish we were in SD so we can go to Crushed","-1"
"A part of me dies when a STOP sign gets put on a corner that never used to have one","-1"
"A part of me honestly breaks down when Mark or Tom or Travis or Matt posts mopey tweets","-1"
"A positive that Atsu amp the captain are back but we ve got to win or we ll soon be in the bottom 3","-1"
"A queen taken too soon","-1"
"A rainy Saturday morning is meant for cuddles in bed","-1"
"A really need to stop spending money on stuff I dnt need but I m weak n want everything","-1"
"A ridiculous notion Are we to censor every part of people s lives Put a kilt on David immediately","-1"
"A single smile of complicity could not revive a friendship","-1"
"A super super late congrats to you and your lovely mrs somehow I managed to miss the good news","-1"
"A thousand customers","-1"
"A year ago but still relevant","-1"
"A year ago today I was buzzing for new year in New York life is passing by","-1"
"A1 First song off the mixtape stop sippin luvdateam fbg","-1"
"A7bchhhh","-1"
"A8 I haven t read any other books with dragons this year Unless you count the sequel to The Last Namsara","-1"
"AA I don t have the money to be who I really am","-1"
"AAAHHHHH miss u Walts","-1"
"ABEL IS REALLY TEASING ME WITH THESE TRILOGY MIXED SIGNALS i cannot rn i m crying","-1"
"ACCOUNTING","-1"
"AD Take care of yourself Deeoma","-1"
"AFC Even my kids aged 10 and 8 agree with you I can t stand her We re all hoping she s going but she s too good of a dancer","-1"
"AFF game off v AFC Pitch double booked Same again next week hopefully without the doubl","-1"
"AFTER ALL THIS YEARS GANITO TRATO NILA SAKIN","-1"
"AGH I WANTED TO GO TODAY","-1"
"AHughes Oh no I m so sorry to hear this Hope you all get word on him soon ConquestTyphoon","-1"
"AIO U not tryna bless","-1"
"ALFREDO BUY ME SOMEONE INDONESIA DOESN T HAVE UO HERE HELP","-1"
"ALL IM TRYNA DO IS BUY SOME XANARCHY MERCH AND EVERYTHINGS SOLD OUT","-1"
"ALL THE ABOVE Uggghhhh","-1"
"AMKM Thanks 7bebeee moreeee","-1"
"AND EVERYTIME YOU HURT ME THE LESS THAT I CRY","-1"
"ANNOYING","-1"
"ANUNA MAY TRAINING PA DIN RESEARCH PAPER 1 1 thank you po","-1"
"ANYWAYSSSS i want to go out today i would go get my nails done BUT my nail popped in half","-1"
"ASIA PLS COME TO THE PHILIPPINES","-1"
"ASSaWHOLE sarahah Minions","-1"
"ATL i love burgers i ve never eaten at Al s before","-1"
"ATTENTION to all weed smokers we need to rise up as a community and stop these hateful crimes","-1"
"AUGGIE saddest dog BaldwinParkShelter 1 year old canecorso completely defeated He just stares at the concrete","-1"
"AWWW I miss you too","-1"
"AXA Hope all the K A students are okay","-1"
"Aaaa Looks very sore","-1"
"Aaaaannnnddddd now he s really gone","-1"
"Aaaahhhh guys My heart is filled with joy I wish we spent more time there but they have their own schedule I","-1"
"Aaaawwwww I ve been thru that a few times That sucks i feel u lol","-1"
"Aaand I will no longer support listen to Get rid of Bannon Sorry been a loyal sub since day 1 CancelSiriusXM","-1"
"Aaarrrgh think I m going to miss it Annoying babies","-1"
"Aadhaar is Dangerous It s created without verifying citizenship status amp it s not Controlled by a Government entity","-1"
"Aaggh","-1"
"Aah yes Our Book Club founder and admin cheats on us a little from time to time but such is life","-1"
"Aaliyah I m not ready for snow","-1"
"AaronCrowe When campaigning is life but you don t have a campaign to work with redacted msleg","-1"
"Ab Still awake","-1"
"Aba aseer Disney Land","-1"
"Abeee milk cake","-1"
"Abi arou7 3ind omy","-1"
"Abm day Done","-1"
"About Why does this have 8 shares I am being confused","-1"
"About to watch I T","-1"
"Absolutely depressed that its the first snow of the season at home and I m missing it","-1"
"Absolutely devastated Harveys biscuits he baked at school yesterday taste disgusting Feel let down","-1"
"Absolutely fuming it s snowing at home and bright sunshine in Southampton","-1"
"Absolutely gutted for something wasn t right there tonight amp only James TeamChunky know what that","-1"
"Absolutely hate how run down I get this time of year","-1"
"Absolutely horrific haha such 10s out there","-1"
"Absolutely nothing going for us atm","-1"
"Acceptance is the best way to move on","-1"
"Accepted the fact that I m going to fail a class for the first time ever","-1"
"Accident sucks","-1"
"Accra is about to Flood Will do Volta on Monday This traffic is satanic","-1"
"Ace luffy","-1"
"Ach Shit","-1"
"Acne","-1"
"Act in the morning need to be sleep","-1"
"Act today","-1"
"Action Bronson just held Morgan s hand looked her in the eyes and sang to her Does this mean I m single now","-1"
"Actual tears in my eyes right now","-1"
"Actually I was up at 2 45 until almost 6","-1"
"Actually can t wait to go back to work I need money","-1"
"Actually hate being in brum so much atm just get me home pls","-1"
"Actually hate my stomach sometimes","-1"
"Actually hate when my bed is messed up ocd","-1"
"Actually kind of mad it s not snowing in Colorado","-1"
"Actually kind of upset that basically everywhere but the Midwest has gotten snow","-1"
"Actually sad that I can t go n see hardy caprio","-1"
"Actually scared to play football again after breaking my eye socket and moving my cheek bone and it s horrible cos football is my life","-1"
"Actually sick of waiting for that never turn up I dont do this for fun yanoo I have places to be Second time this week","-1"
"Actually so sad I missed the snow in New York","-1"
"Actually still can t get over won t be on my screen anymore Miss u xx","-1"
"Actually theres only one speaker The one where the headphone jack was is fake","-1"
"Actually they still do I asked someone who works there","-1"
"Actually trying to find a day when you and all ur pals are all free is a nightmare nowadays","-1"
"Actually you did the right thing It s disrespectful for her to wear that kind of clothing even if not or for aesthetic","-1"
"Addictionn Mann this so freaking sad my heart really go out to kids that go through this on a regular","-1"
"Adding insult to injury there s a car on the tracks north of Kuruby and the train back to Brisbane is stopped","-1"
"Adele Come Back please","-1"
"Adele sure knows how to make my days better","-1"
"Adieu Johnny HommageAJohnny","-1"
"Adri Won t Eat Or Drink","-1"
"AdriannaFAYE Everything okay","-1"
"Adulthood Is A Myth","-1"
"Adulting Waiting to get Christmas money for a present to use it to get other people Christmas presents","-1"
"Adulting sucks Ugh But I needed groceries and now I m so bummed cuz I m low on funds til tomorrow plasma","-1"
"African booty scratcher they said","-1"
"After 7 years of having my tumblr I have to make a new one bc I don t have the password OR the email anymore I m so sad guys","-1"
"After E Then SuJu now its T Q so who else is next Aigoo whats this fandom goal and mission in life I really wo","-1"
"After I asked to stay longer at work I find out Jaky is here","-1"
"After a boost of anger exhaustion sets in Damn son how pathetic","-1"
"After a long time of not betting I decide to bet today and the first game on my list goes wrong","-1"
"After a month out practice came to gym today hard to breath","-1"
"After falling off my bike yesterday and breaking my wrist looks like I ll be taking a few weeks off running","-1"
"After having such a prestigious post and responsibilities you should ashamed of being biased","-1"
"After seeing TGLC this competition is cancelled","-1"
"After so long of a wait intocable is canceled the day before","-1"
"After so many times i attempted to buy but asyik sold out i finally got myself this book anddd t","-1"
"After the few cases that I was in this week I m seriously feeling extra thankful I hope those patients have good outcomes","-1"
"After this can t just stay","-1"
"After what I was told yesterday my whole attitude and the way I carry myself changed","-1"
"After work im just knocking out i didnt get any homework done today but im so fucking tired","-1"
"Afternoon my wee looby loo Your wee AP misses you","-1"
"Again and again rain hmm SabtuMingguSiaran","-1"
"Again missing too many chances for my liking","-1"
"Again no pictures taken","-1"
"Again will be miss my family","-1"
"Against every piece of safe sleep advice","-1"
"Agar is saal koi awards distribute hon tw Best Screen Shot Award jata hai mery best friend ko","-1"
"Agh hope I can watch the Vlive right now","-1"
"Agree","-1"
"Agree But I m still but again I prefer him signing w LAA over the other 5 teams and it s only","-1"
"Agree But I m still but again I prefer him signing w LAA over the other 5 teams and it s only an","-1"
"Agree But I m still but again I prefer him signing w LAA over the other 5 teams and it s only an h","-1"
"Agree The media could care less about the museum They want chaos and conflict and our leaders took the bait","-1"
"Agreed a simple from Mr 13yo said it all though","-1"
"Ah bummer I ll keep a smoke for ya unless you are within reasonable distance from Dublin 13","-1"
"Ah fml can t cope This planet hurts my heart","-1"
"Ah i would have pulled you out nd clean you with tissue","-1"
"Ah man I got some chocolate on my new bed sheets and now it looks like I made little tiny poopies in my sleep","-1"
"Ah man I miss my boo","-1"
"Ah man it gets worse","-1"
"Ah no we were hoping to buy our usual gorgeous natural wreath from the market tomorrow","-1"
"Ah oh no Well thank you for your observation We might need to revise where we put the ports mayb","-1"
"Ah okay we wouldn t be able to process the claim without any form of proof of purchase I m afraid Isana","-1"
"Ah that I thought I just didn t see it clearly So they really cut Jinki in the funny vcr","-1"
"Ah these dreams need to stop","-1"
"Ah want to go gtsea","-1"
"Ah well it aint even the start of it I think persevere","-1"
"Ahaha thanks Stephen Miss you bein here in ptc","-1"
"Ahahahahahah I just failed my first final","-1"
"Ahh I m waiting for the bus and there is someone crying on the phone over a heart break","-1"
"Ahh Saturday everyone got this stuff called snow the other day except me guess I will never see it snow","-1"
"Ahh So sorry you had to leave her behind","-1"
"Ahh makes sense that s too bad","-1"
"Ahh poor white people","-1"
"Ahhh I know can t please everyone can I Just gotta carry on proving people wrong","-1"
"Ahhh record lah","-1"
"Aids Having Hoes Shit Sad","-1"
"AilynCalderon I m so jealous of everyone leaving to Mexico to see their families","-1"
"Ain t gone cap I be having some crazy ass thoughts some times","-1"
"Ain t had a home cooked meal in months","-1"
"Ain t never felt this way","-1"
"Ain t no team bih I have a small circle ain t body going out there","-1"
"Ain t nobody got my size","-1"
"Ain t nobody needs me fuck dat feeling","-1"
"Ain t nothing boring like dating a born again holy girl That bitch can t do any nasty shit she can t even give you head","-1"
"Airtel network sucks these days","-1"
"Aiyoh why I never roll the number nabeh 3rd prize","-1"
"Ajaa I m sick of being sad","-1"
"Ajeeb hain woh log jo Phly bolty hain i dont give a shit what ppl think about me phr tweet karty hai DM me what u think about me","-1"
"Ajuaaaa I wish I was at the ranch right now with an Indio and a Clamato enjoying the best corridos","-1"
"Akademiks didn t like Bounce Back but he listen to Tekashi","-1"
"Akbar Come back to Adam","-1"
"Akdhkshdjs my phone refused to import pics from iCloud","-1"
"Akere uena o masurp you don t keep your phone witcha","-1"
"Ala jangan la ceni baby we can work things out","-1"
"Alak life chose me","-1"
"Alani Too cold to be single man","-1"
"Alanna is so big now and I haven t seen her in so long","-1"
"Alaws me sa mood","-1"
"Alcohol Addiction can ruin the most beautiful of things","-1"
"Alcohol Why I hope everyone recovers fast","-1"
"Alec Baldwin a snow flake","-1"
"AlexandraaaSan you re so talented ily","-1"
"Alexis Mendez I wish I had friends","-1"
"Alexus and Sydney gone be at work I m gonna be bored","-1"
"Alhamdullilah Have A Pleasure Meeting With ALH Love You More than Ever Bhai But Sirf 15 Minutes But Thanks Alot Fo","-1"
"AliExpress really irritated me today","-1"
"Alioune messed up so much that set He landed every hit he needed to win","-1"
"All Guhas are relatives TIL","-1"
"All I can do is pray","-1"
"All I do is stress myself out","-1"
"All I got","-1"
"All I know since yesterday is everything has changed","-1"
"All I m asking man","-1"
"All I m tryna do is hit the mark but mans been shooting with broken arrows","-1"
"All I need is your attention","-1"
"All I see is David but with really long hair","-1"
"All I wanna do is build gingerbread houses and watch Christmas movies","-1"
"All I wanna do is talk to you","-1"
"All I want","-1"
"All I want for Christmas is a puppy","-1"
"All I want for Christmas is an SNES classic and I can t find one Anywhere","-1"
"All I want for Christmas is oomf","-1"
"All I want for Christmas is the target exclusive version of Camila s album but they don t ship to the UK","-1"
"All I want for Christmas is to meet Grayson","-1"
"All I want is a YouTube channel is that too much to ask","-1"
"All I want is a follow from Mrs Piggie","-1"
"All I want is to be in ur arms again I miss u baby but that s not gonna happen anytime soon","-1"
"All I want is to surprise my bestie on her birthday but sadly I won t be able to make it happen","-1"
"All I want right now is some cuddles in bed with my pup","-1"
"All I want to do is be able to play the six Cello Suites by Bach","-1"
"All I want to do is cry","-1"
"All I want to do is sleep and I can t","-1"
"All I want today","-1"
"All U7 U8 U9 U10 amp U11 games are OFF in the morning NoFootball","-1"
"All because I care too much and got worried SMH","-1"
"All blinks look excited with comeback news You shouldn t believe it until you see the actual mv from the always get scammed","-1"
"All fun and games till my boy gets Pneumonia","-1"
"All i want for Christmas is you Yawa","-1"
"All i want for christmas is u","-1"
"All i want to do is go to the Christmas markets but have more than half an essay to do for Monday and nobody to go with","-1"
"All my abroad friends and none of them can send me iPhone 8 I need new abroad friends in 2018 please","-1"
"All my curls about to be gone I ve only had them for 3 days","-1"
"All my friends are boo d up and then there s me","-1"
"All my friends having drinks and stuff and I m here sick Ew","-1"
"All my heroes are gropers 2018PredictionsIn5Words","-1"
"All my pals are gunna be home earlier than me","-1"
"All my people are sleeping","-1"
"All my roommates left to go visit their families and I m here all alone must be nice to have family to go to","-1"
"All my son talks about is butts so I m convinced he s into ass","-1"
"All of my German friends are sending me photos in the snow and I m like","-1"
"All of my bones hurt","-1"
"All of my clothes are black white or grey","-1"
